creationDate,startDate,endDate,value
2024-07-30 11:00:02-04:00,2024-07-30 05:05:56-04:00,2024-07-30 06:10:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 05:05:56-04:00,2024-07-30 06:10:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 06:10:26-04:00,2024-07-30 06:10:56-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 06:10:56-04:00,2024-07-30 06:34:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 06:10:56-04:00,2024-07-30 06:34:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 06:34:26-04:00,2024-07-30 06:35:56-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 06:35:56-04:00,2024-07-30 07:27:56-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 06:35:56-04:00,2024-07-30 07:27:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 04:03:29-04:00,2024-07-30 07:44:33-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 07:52:58-04:00,2024-07-30 07:53:02-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:01:59-04:00,2024-07-30 08:02:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 07:27:56-04:00,2024-07-30 08:21:56-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 08:21:56-04:00,2024-07-30 08:23:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 08:21:56-04:00,2024-07-30 08:23:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:23:26-04:00,2024-07-30 08:30:26-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 08:30:26-04:00,2024-07-30 08:32:56-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 08:30:26-04:00,2024-07-30 08:32:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:32:56-04:00,2024-07-30 08:34:26-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 08:34:26-04:00,2024-07-30 08:35:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 08:34:26-04:00,2024-07-30 08:35:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:35:26-04:00,2024-07-30 08:38:56-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 08:38:56-04:00,2024-07-30 08:41:56-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 08:38:56-04:00,2024-07-30 08:41:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:43:07-04:00,2024-07-30 08:43:09-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:41:56-04:00,2024-07-30 08:53:26-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 08:53:26-04:00,2024-07-30 08:56:56-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 08:53:26-04:00,2024-07-30 08:56:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:56:56-04:00,2024-07-30 08:57:26-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 08:57:26-04:00,2024-07-30 08:58:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 08:57:26-04:00,2024-07-30 08:58:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 08:58:26-04:00,2024-07-30 09:10:56-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 09:10:56-04:00,2024-07-30 09:17:56-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 09:10:56-04:00,2024-07-30 09:17:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 09:17:56-04:00,2024-07-30 09:35:56-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 09:35:56-04:00,2024-07-30 09:44:56-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 09:35:56-04:00,2024-07-30 09:44:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 09:44:56-04:00,2024-07-30 09:46:26-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 09:46:26-04:00,2024-07-30 09:49:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 09:46:26-04:00,2024-07-30 09:49:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 09:49:26-04:00,2024-07-30 09:50:26-04:00,HKCategoryValueSleepAnalysisAwake
2024-07-30 11:00:02-04:00,2024-07-30 09:50:26-04:00,2024-07-30 09:54:26-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-07-30 11:00:02-04:00,2024-07-30 09:50:26-04:00,2024-07-30 09:54:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-30 11:00:02-04:00,2024-07-30 10:45:33-04:00,2024-07-30 10:45:34-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-30 22:49:19-04:00,2024-07-30 23:41:08-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-30 23:41:10-04:00,2024-07-30 23:41:11-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-30 23:41:27-04:00,2024-07-30 23:41:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-30 23:57:10-04:00,2024-07-30 23:57:11-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:00:35-04:00,2024-07-31 00:01:47-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:01:55-04:00,2024-07-31 00:01:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:08:56-04:00,2024-07-31 00:08:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:23:17-04:00,2024-07-31 00:26:04-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:26:05-04:00,2024-07-31 00:26:06-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:32:15-04:00,2024-07-31 00:32:37-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:32:38-04:00,2024-07-31 00:32:39-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:35:13-04:00,2024-07-31 00:35:43-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:38:05-04:00,2024-07-31 00:38:24-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:41:09-04:00,2024-07-31 00:41:52-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:44:34-04:00,2024-07-31 00:48:02-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:48:05-04:00,2024-07-31 00:48:32-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:48:48-04:00,2024-07-31 00:49:43-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:49:57-04:00,2024-07-31 00:50:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:51:56-04:00,2024-07-31 00:51:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:54:52-04:00,2024-07-31 00:54:53-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:58:04-04:00,2024-07-31 00:58:05-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:58:23-04:00,2024-07-31 00:58:25-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 00:58:28-04:00,2024-07-31 01:06:09-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:07:00-04:00,2024-07-31 01:07:03-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:09:43-04:00,2024-07-31 01:10:37-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:11:09-04:00,2024-07-31 01:12:05-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:12:08-04:00,2024-07-31 01:12:09-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:12:17-04:00,2024-07-31 01:12:20-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:12:21-04:00,2024-07-31 01:12:28-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:17:33-04:00,2024-07-31 01:17:35-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:27:06-04:00,2024-07-31 01:27:14-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 01:30:41-04:00,2024-07-31 01:30:44-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:09:40-04:00,2024-07-31 02:09:42-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:22:36-04:00,2024-07-31 02:22:37-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:22:46-04:00,2024-07-31 02:22:59-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:23:00-04:00,2024-07-31 02:23:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:23:37-04:00,2024-07-31 02:39:06-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:39:07-04:00,2024-07-31 02:39:10-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:40:32-04:00,2024-07-31 02:40:33-04:00,HKCategoryValueSleepAnalysisInBed
2024-07-31 07:00:05-04:00,2024-07-31 02:41:02-04:00,2024-07-31 07:00:05-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 22:44:21-04:00,2024-07-31 23:23:52-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:23:54-04:00,2024-07-31 23:23:55-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:24:55-04:00,2024-07-31 23:24:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:26:15-04:00,2024-07-31 23:28:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:40:23-04:00,2024-07-31 23:40:25-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:41:51-04:00,2024-07-31 23:42:05-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:42:06-04:00,2024-07-31 23:42:07-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:42:09-04:00,2024-07-31 23:43:39-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:43:44-04:00,2024-07-31 23:44:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:45:35-04:00,2024-07-31 23:46:00-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:46:30-04:00,2024-07-31 23:46:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:47:02-04:00,2024-07-31 23:51:23-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:51:27-04:00,2024-07-31 23:51:28-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:51:41-04:00,2024-07-31 23:55:41-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:56:55-04:00,2024-07-31 23:56:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-07-31 23:57:24-04:00,2024-08-01 00:01:33-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:01:45-04:00,2024-08-01 00:05:41-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:05:44-04:00,2024-08-01 00:14:15-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:14:20-04:00,2024-08-01 00:14:22-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:15:32-04:00,2024-08-01 00:15:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:18:44-04:00,2024-08-01 00:37:35-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:39:20-04:00,2024-08-01 00:44:55-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:45:00-04:00,2024-08-01 00:54:02-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:54:05-04:00,2024-08-01 00:56:42-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 00:57:24-04:00,2024-08-01 01:00:09-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:00:16-04:00,2024-08-01 01:03:43-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:03:54-04:00,2024-08-01 01:06:22-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:06:33-04:00,2024-08-01 01:07:32-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:07:37-04:00,2024-08-01 01:08:13-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:08:15-04:00,2024-08-01 01:08:17-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:08:32-04:00,2024-08-01 01:08:48-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:09:04-04:00,2024-08-01 01:09:05-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:09:06-04:00,2024-08-01 01:09:07-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:09:21-04:00,2024-08-01 01:09:41-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:09:44-04:00,2024-08-01 01:10:32-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:10:44-04:00,2024-08-01 01:11:45-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:15:36-04:00,2024-08-01 01:15:41-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:15:44-04:00,2024-08-01 01:18:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:18:33-04:00,2024-08-01 01:20:26-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:22:13-04:00,2024-08-01 01:24:12-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:24:42-04:00,2024-08-01 01:27:24-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:28:42-04:00,2024-08-01 01:34:53-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:34:55-04:00,2024-08-01 01:35:02-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:37:38-04:00,2024-08-01 01:38:44-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:39:39-04:00,2024-08-01 01:45:39-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:45:55-04:00,2024-08-01 01:45:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:46:59-04:00,2024-08-01 01:52:22-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:52:23-04:00,2024-08-01 01:52:24-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:53:04-04:00,2024-08-01 01:53:34-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 01:54:09-04:00,2024-08-01 02:00:36-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 02:01:03-04:00,2024-08-01 02:03:02-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 02:03:10-04:00,2024-08-01 02:05:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 02:05:20-04:00,2024-08-01 02:07:11-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 02:07:53-04:00,2024-08-01 02:08:35-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 02:08:37-04:00,2024-08-01 02:08:41-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-01 05:50:19-04:00,2024-08-01 02:08:43-04:00,2024-08-01 05:50:18-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 22:55:21-04:00,2024-08-01 23:12:53-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:12:54-04:00,2024-08-01 23:12:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:12:57-04:00,2024-08-01 23:16:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:16:29-04:00,2024-08-01 23:16:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:16:45-04:00,2024-08-01 23:47:58-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:49:03-04:00,2024-08-01 23:54:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:54:02-04:00,2024-08-01 23:54:04-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:54:07-04:00,2024-08-01 23:56:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:56:32-04:00,2024-08-01 23:56:35-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:56:38-04:00,2024-08-01 23:59:39-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-01 23:59:41-04:00,2024-08-02 00:03:28-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:04:07-04:00,2024-08-02 00:10:05-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:10:06-04:00,2024-08-02 00:10:09-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:10:15-04:00,2024-08-02 00:15:22-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:15:23-04:00,2024-08-02 00:15:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:15:56-04:00,2024-08-02 00:17:04-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:17:05-04:00,2024-08-02 00:17:13-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:17:23-04:00,2024-08-02 00:41:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:41:44-04:00,2024-08-02 00:41:47-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:41:49-04:00,2024-08-02 00:41:50-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:41:57-04:00,2024-08-02 00:50:54-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:50:55-04:00,2024-08-02 00:50:56-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:50:57-04:00,2024-08-02 00:52:14-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:52:16-04:00,2024-08-02 00:52:17-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:52:22-04:00,2024-08-02 00:57:08-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 00:57:11-04:00,2024-08-02 01:01:33-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 01:01:50-04:00,2024-08-02 01:12:32-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 01:12:35-04:00,2024-08-02 01:12:36-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 01:12:45-04:00,2024-08-02 01:31:59-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 01:32:15-04:00,2024-08-02 01:52:22-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 01:52:46-04:00,2024-08-02 01:52:49-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-02 05:46:50-04:00,2024-08-02 01:53:49-04:00,2024-08-02 05:46:50-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-02 23:04:00-04:00,2024-08-03 00:00:30-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-02 23:04:00-04:00,2024-08-03 00:00:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 00:00:30-04:00,2024-08-03 00:08:00-04:00,HKCategoryValueSleepAnalysisAwake
2024-08-03 05:36:22-04:00,2024-08-03 00:08:00-04:00,2024-08-03 00:28:30-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-03 00:08:00-04:00,2024-08-03 00:28:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 00:28:30-04:00,2024-08-03 00:29:00-04:00,HKCategoryValueSleepAnalysisAwake
2024-08-03 05:36:22-04:00,2024-08-03 00:29:00-04:00,2024-08-03 00:42:00-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-03 00:42:00-04:00,2024-08-03 00:54:30-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-08-03 05:36:22-04:00,2024-08-03 00:29:00-04:00,2024-08-03 00:54:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 00:54:30-04:00,2024-08-03 00:55:00-04:00,HKCategoryValueSleepAnalysisAwake
2024-08-03 05:36:22-04:00,2024-08-03 00:55:00-04:00,2024-08-03 00:56:00-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-03 00:56:00-04:00,2024-08-03 01:09:30-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-08-03 05:36:22-04:00,2024-08-03 00:55:00-04:00,2024-08-03 01:09:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 01:09:30-04:00,2024-08-03 01:11:00-04:00,HKCategoryValueSleepAnalysisAwake
2024-08-03 05:36:22-04:00,2024-08-03 01:11:00-04:00,2024-08-03 01:12:30-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-03 01:11:00-04:00,2024-08-03 01:12:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 01:12:30-04:00,2024-08-03 01:14:30-04:00,HKCategoryValueSleepAnalysisAwake
2024-08-03 05:36:22-04:00,2024-08-03 01:14:30-04:00,2024-08-03 01:20:00-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-03 01:14:30-04:00,2024-08-03 01:20:00-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 01:20:00-04:00,2024-08-03 01:24:00-04:00,HKCategoryValueSleepAnalysisAwake
2024-08-03 05:36:22-04:00,2024-08-03 01:24:00-04:00,2024-08-03 01:25:30-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-08-03 05:36:22-04:00,2024-08-03 01:24:00-04:00,2024-08-03 01:25:30-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-02 22:48:16-04:00,2024-08-03 01:39:37-04:00,HKCategoryValueSleepAnalysisInBed
2024-08-03 05:36:22-04:00,2024-08-03 01:43:45-04:00,2024-08-03 01:43:46-04:00,HKCategoryValueSleepAnalysisInBed
